ID,Title,Content,Short Description,Sku,Global Unique Id,Regular Price,Sale Price,Stock Status,Image URL,Image Filename,Image Path,Image ID,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Markalar,Ürün kategorileri,Product Tags
25371,Royal Canin Mini Puppy Küçük Irk Yavru Köpek Maması 4 Kg,"ROYAL CANIN Mini Puppy mamaları, yavru köpeğinizin beslenme ihtiyaçları göz önünde bulundurularak formüle edilmiştir ve yetişkin ağırlığı 10 kg'a ulaşan 2-10 aylık yavrular için uygundur. Yüksek kaliteli protein (yüksek sindirilebilirliği ile bilinen LIP gibi) ve prebiyotiklerden oluşan bir besin kombinasyonuna sahip olan ROYAL CANIN Mini Puppy, sindirim sağlığını ve bağırsak florasının dengesini destekler; dışkı kokusunu ve miktarını azaltarak dışkı kalitesini yükseltir.",,,,3700.0,2698.0,instock,,,,,,,,,,ROYAL CANIN,Haftanın Fırsatları|Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yavru Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yavru köpek maması|mini köpek maması|puppy köpek maması|royal canin köpek maması|royal canin küçük ırk köpek maması|royal canin mama|royal canin puppy mini|royal canin yavru köpek maması|tahıllı köpek maması|yavru köpek maması
25372,Royal Canin Mini Puppy Küçük Irk Yavru Köpek Maması 4 Kg,"ROYAL CANIN Mini Puppy mamaları, yavru köpeğinizin beslenme ihtiyaçları göz önünde bulundurularak formüle edilmiştir ve yetişkin ağırlığı 10 kg'a ulaşan 2-10 aylık yavrular için uygundur. Yüksek kaliteli protein (yüksek sindirilebilirliği ile bilinen LIP gibi) ve prebiyotiklerden oluşan bir besin kombinasyonuna sahip olan ROYAL CANIN Mini Puppy, sindirim sağlığını ve bağırsak florasının dengesini destekler; dışkı kokusunu ve miktarını azaltarak dışkı kalitesini yükseltir.",,,,3700.0,2698.0,instock,,,,,,,,,,ROYAL CANIN,Haftanın Fırsatları|Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yavru Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yavru köpek maması|mini köpek maması|puppy köpek maması|royal canin köpek maması|royal canin küçük ırk köpek maması|royal canin mama|royal canin puppy mini|royal canin yavru köpek maması|tahıllı köpek maması|yavru köpek maması
25375,Royal Canin Poodle Puppy Yavru Köpek Irk Maması 3 Kg,"Royal Canin Poodle kuru köpek maması, köpeğinizin gelişmelerine yardımcı olmak için belirli besinlerle benzersiz bir şekilde formüle edilmiştir. Özel mama taneleri,  köpeğinizin düz namlu ve çenesi için tasarlanmıştır, bu da onların çiğnemesini kolaylaştırır. Antioksidanlar ve E vitamininin özel karışımı, gelişen bağışıklık sistemlerini destekler ve vücutlarının güçlenmesini sağlar. Balık yağından elde edilen EPA ve DHA, yünlü paltoların süper yumuşak kalmasına yardımcı olur. Ve yüksek kaliteli proteinler ve prebiyotikler, sağlıklı sindirimi ve optimal dışkı kalitesini destekler.",,,,,,instock,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4759-2.jpg,IMG_4759-2.jpg,/home/merkur3/sepetmama.com/wp-content/uploads/2025/04/IMG_4759-2.jpg,25379,IMG_4759-2,,,,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4759-2.jpg,ROYAL CANIN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yavru Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yavru köpek maması|küçük köpek maması|mini ırk köpek maması|mini köpek maması|poodle köpek maması|poodle maması|royal canin köpek ırk mamaları|royal canin köpek maması|royal canin küçük ırk köpek maması|royal canin poodle mama|royal canin yavru köpek mamaları|royal canin yavru köpek maması|yavru köpek maması
25376,Royal Canin Poodle Puppy Yavru Köpek Irk Maması 3 Kg,"Royal Canin Poodle kuru köpek maması, köpeğinizin gelişmelerine yardımcı olmak için belirli besinlerle benzersiz bir şekilde formüle edilmiştir. Özel mama taneleri,  köpeğinizin düz namlu ve çenesi için tasarlanmıştır, bu da onların çiğnemesini kolaylaştırır. Antioksidanlar ve E vitamininin özel karışımı, gelişen bağışıklık sistemlerini destekler ve vücutlarının güçlenmesini sağlar. Balık yağından elde edilen EPA ve DHA, yünlü paltoların süper yumuşak kalmasına yardımcı olur. Ve yüksek kaliteli proteinler ve prebiyotikler, sağlıklı sindirimi ve optimal dışkı kalitesini destekler.",,,,3700.0,2798.0,instock,,,,,,,,,,ROYAL CANIN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yavru Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yavru köpek maması|küçük köpek maması|mini ırk köpek maması|mini köpek maması|poodle köpek maması|poodle maması|royal canin köpek ırk mamaları|royal canin köpek maması|royal canin küçük ırk köpek maması|royal canin poodle mama|royal canin yavru köpek mamaları|royal canin yavru köpek maması|yavru köpek maması
25377,Royal Canin Poodle Puppy Yavru Köpek Irk Maması 3 Kg,"Royal Canin Poodle kuru köpek maması, köpeğinizin gelişmelerine yardımcı olmak için belirli besinlerle benzersiz bir şekilde formüle edilmiştir. Özel mama taneleri,  köpeğinizin düz namlu ve çenesi için tasarlanmıştır, bu da onların çiğnemesini kolaylaştırır. Antioksidanlar ve E vitamininin özel karışımı, gelişen bağışıklık sistemlerini destekler ve vücutlarının güçlenmesini sağlar. Balık yağından elde edilen EPA ve DHA, yünlü paltoların süper yumuşak kalmasına yardımcı olur. Ve yüksek kaliteli proteinler ve prebiyotikler, sağlıklı sindirimi ve optimal dışkı kalitesini destekler.",,,,3700.0,2798.0,instock,,,,,,,,,,ROYAL CANIN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yavru Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yavru köpek maması|küçük köpek maması|mini ırk köpek maması|mini köpek maması|poodle köpek maması|poodle maması|royal canin köpek ırk mamaları|royal canin köpek maması|royal canin küçük ırk köpek maması|royal canin poodle mama|royal canin yavru köpek mamaları|royal canin yavru köpek maması|yavru köpek maması
25390,Royal Canin Maxi Puppy Büyük Irk Yavru Köpek Maması 15 Kg,"ROYAL CANIN Maxi Puppy yaklaşık 26-44 kg arasında 2 ila 15 aylık büyük ırk köpek yavruları için uygundur. ROYAL CANIN Maxi Puppy mamaları, bağışıklık sistemi olgunlaşmamış ve gelişmekte olan yavru köpeğinizin doğal savunmasını desteklemek için çok yararlı E vitamini de dahil olmak üzere patentli bir antioksidan kompleksi içerir. FOS gibi prebiyotiklerin yanı sıra yüksek kaliteli protein içeren besinlerin kombinasyonu, yavru köpeğinizin sindirim sağlığını desteklemeye yardımcı olur.",,,,,,instock,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4762-2.jpg,IMG_4762-2.jpg,/home/merkur3/sepetmama.com/wp-content/uploads/2025/04/IMG_4762-2.jpg,25393,IMG_4762-2,,,,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4762-2.jpg,ROYAL CANIN,En Çok Satanlar|Haftanın Fırsatları|Kampanyalar|Köpek>Köpek Kuru Maması>Yavru Köpek Maması,15 kg köpek maması|büyük ırk köpek maması|büyük ırk yavru köpek maması|köpek maması|maxi köpek maması|puppy köpek maması|royal canin büyük ırk köpek maması|royal canin köpek maması|royal canin mama|royal canin maxi puppy|royal canin yavru köpek mamaları|royal canin yavru köpek maması|yavru köpek maması
25391,Royal Canin Maxi Puppy Büyük Irk Yavru Köpek Maması 15 Kg,"ROYAL CANIN Maxi Puppy yaklaşık 26-44 kg arasında 2 ila 15 aylık büyük ırk köpek yavruları için uygundur. ROYAL CANIN Maxi Puppy mamaları, bağışıklık sistemi olgunlaşmamış ve gelişmekte olan yavru köpeğinizin doğal savunmasını desteklemek için çok yararlı E vitamini de dahil olmak üzere patentli bir antioksidan kompleksi içerir. FOS gibi prebiyotiklerin yanı sıra yüksek kaliteli protein içeren besinlerin kombinasyonu, yavru köpeğinizin sindirim sağlığını desteklemeye yardımcı olur.",,,,10500.0,7138.0,instock,,,,,,,,,,ROYAL CANIN,En Çok Satanlar|Haftanın Fırsatları|Kampanyalar|Köpek>Köpek Kuru Maması>Yavru Köpek Maması,15 kg köpek maması|büyük ırk köpek maması|büyük ırk yavru köpek maması|köpek maması|maxi köpek maması|puppy köpek maması|royal canin büyük ırk köpek maması|royal canin köpek maması|royal canin mama|royal canin maxi puppy|royal canin yavru köpek mamaları|royal canin yavru köpek maması|yavru köpek maması
25392,Royal Canin Maxi Puppy Büyük Irk Yavru Köpek Maması 15 Kg,"ROYAL CANIN Maxi Puppy yaklaşık 26-44 kg arasında 2 ila 15 aylık büyük ırk köpek yavruları için uygundur. ROYAL CANIN Maxi Puppy mamaları, bağışıklık sistemi olgunlaşmamış ve gelişmekte olan yavru köpeğinizin doğal savunmasını desteklemek için çok yararlı E vitamini de dahil olmak üzere patentli bir antioksidan kompleksi içerir. FOS gibi prebiyotiklerin yanı sıra yüksek kaliteli protein içeren besinlerin kombinasyonu, yavru köpeğinizin sindirim sağlığını desteklemeye yardımcı olur.",,,,10500.0,7138.0,instock,,,,,,,,,,ROYAL CANIN,En Çok Satanlar|Haftanın Fırsatları|Kampanyalar|Köpek>Köpek Kuru Maması>Yavru Köpek Maması,15 kg köpek maması|büyük ırk köpek maması|büyük ırk yavru köpek maması|köpek maması|maxi köpek maması|puppy köpek maması|royal canin büyük ırk köpek maması|royal canin köpek maması|royal canin mama|royal canin maxi puppy|royal canin yavru köpek mamaları|royal canin yavru köpek maması|yavru köpek maması
25395,"Royal Canin Maltese Bichon Maltais Köpek Maması 1,5 Kg","Balık yağından elde edilen EPA ve DHA dahil olmak üzere biotin, omega-3 ve omega-6 yağ asitleri, Maltese köpeğinize ipeksi, uzun tüylerine güzel bir parlaklık verir. Sindirilebilirliği yüksek proteinler ve hassas lif içeriği, dışkıları ve hoş olmayan dışkı kokularını azaltmaya yardımcı olmak için sağlıklı sindirimi destekler.",,,,,,instock,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4763-2.jpg,IMG_4763-2.jpg,/home/merkur3/sepetmama.com/wp-content/uploads/2025/04/IMG_4763-2.jpg,25398,IMG_4763-2,,,,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4763-2.jpg,PRO PLAN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yetişkin Köpek Maması,köpek maması|küçük ırk köpek maması|kuru köpek maması|maltese köpek maması|maltese mama|maltese maması|maltese terrier köpek maması|maltese terrier mama|maltese terrier maması|royal canin köpek ırk mamaları|royal canin köpek maması|royal canin küçük ırk köpek maması|yetişkin köpek maması
25396,"Royal Canin Maltese Bichon Maltais Köpek Maması 1,5 Kg","Balık yağından elde edilen EPA ve DHA dahil olmak üzere biotin, omega-3 ve omega-6 yağ asitleri, Maltese köpeğinize ipeksi, uzun tüylerine güzel bir parlaklık verir. Sindirilebilirliği yüksek proteinler ve hassas lif içeriği, dışkıları ve hoş olmayan dışkı kokularını azaltmaya yardımcı olmak için sağlıklı sindirimi destekler.",,,,1990.0,1558.0,instock,,,,,,,,,,PRO PLAN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yetişkin Köpek Maması,köpek maması|küçük ırk köpek maması|kuru köpek maması|maltese köpek maması|maltese mama|maltese maması|maltese terrier köpek maması|maltese terrier mama|maltese terrier maması|royal canin köpek ırk mamaları|royal canin köpek maması|royal canin küçük ırk köpek maması|yetişkin köpek maması
25397,"Royal Canin Maltese Bichon Maltais Köpek Maması 1,5 Kg","Balık yağından elde edilen EPA ve DHA dahil olmak üzere biotin, omega-3 ve omega-6 yağ asitleri, Maltese köpeğinize ipeksi, uzun tüylerine güzel bir parlaklık verir. Sindirilebilirliği yüksek proteinler ve hassas lif içeriği, dışkıları ve hoş olmayan dışkı kokularını azaltmaya yardımcı olmak için sağlıklı sindirimi destekler.",,,,1990.0,1558.0,instock,,,,,,,,,,PRO PLAN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yetişkin Köpek Maması,köpek maması|küçük ırk köpek maması|kuru köpek maması|maltese köpek maması|maltese mama|maltese maması|maltese terrier köpek maması|maltese terrier mama|maltese terrier maması|royal canin köpek ırk mamaları|royal canin köpek maması|royal canin küçük ırk köpek maması|yetişkin köpek maması
25400,Royal Canin Mini Adult +8 Küçük Irk Yaşlı Köpek Maması 2 Kg,"Küçük köpeklerin yaşlılık yıllarına girerken gençlik canlılığını korumalarına yardımcı olmak için formüle edilmiştir. Besin maddeleri ve antioksidanların özel karışımı sağlıklı yaşlanmayı destekler. L-karnitin, sağlıklı bir kilonun korunmasına yardımcı olmak için yağın metabolize edilmesine yardımcı olur. Ayrıca, küçük mama tanesi oldukça lezzetlidir ve köpeğinizin seveceği bir yemek için en titiz yiyenleri bile tatmin eder.",,,,,,instock,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4764-2.jpg,IMG_4764-2.jpg,/home/merkur3/sepetmama.com/wp-content/uploads/2025/04/IMG_4764-2.jpg,25403,IMG_4764-2,,,,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4764-2.jpg,ROYAL CANIN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yaşlı Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yaşlı köpek maması|kuru köpek maması|royal canin köpek maması|royal canin küçük ırk köpek maması|royal canin mama|royal canin yaşlı köpek maması|senior köpek maması|tahıllı köpek maması|yaşlı köpek maması|yetişkin köpek maması
25401,Royal Canin Mini Adult +8 Küçük Irk Yaşlı Köpek Maması 2 Kg,"Küçük köpeklerin yaşlılık yıllarına girerken gençlik canlılığını korumalarına yardımcı olmak için formüle edilmiştir. Besin maddeleri ve antioksidanların özel karışımı sağlıklı yaşlanmayı destekler. L-karnitin, sağlıklı bir kilonun korunmasına yardımcı olmak için yağın metabolize edilmesine yardımcı olur. Ayrıca, küçük mama tanesi oldukça lezzetlidir ve köpeğinizin seveceği bir yemek için en titiz yiyenleri bile tatmin eder.",,,,2190.0,1533.0,instock,,,,,,,,,,ROYAL CANIN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yaşlı Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yaşlı köpek maması|kuru köpek maması|royal canin köpek maması|royal canin küçük ırk köpek maması|royal canin mama|royal canin yaşlı köpek maması|senior köpek maması|tahıllı köpek maması|yaşlı köpek maması|yetişkin köpek maması
25402,Royal Canin Mini Adult +8 Küçük Irk Yaşlı Köpek Maması 2 Kg,"Küçük köpeklerin yaşlılık yıllarına girerken gençlik canlılığını korumalarına yardımcı olmak için formüle edilmiştir. Besin maddeleri ve antioksidanların özel karışımı sağlıklı yaşlanmayı destekler. L-karnitin, sağlıklı bir kilonun korunmasına yardımcı olmak için yağın metabolize edilmesine yardımcı olur. Ayrıca, küçük mama tanesi oldukça lezzetlidir ve köpeğinizin seveceği bir yemek için en titiz yiyenleri bile tatmin eder.",,,,2190.0,1533.0,instock,,,,,,,,,,ROYAL CANIN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yaşlı Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yaşlı köpek maması|kuru köpek maması|royal canin köpek maması|royal canin küçük ırk köpek maması|royal canin mama|royal canin yaşlı köpek maması|senior köpek maması|tahıllı köpek maması|yaşlı köpek maması|yetişkin köpek maması
25405,"Royal Canin Pomeranian Yetişkin Köpek Irk Maması 1,5 Kg","ROYAL CANIN Pomeranian Adult uyarlanmış mineral içeriği sayesinde köpeğinizin kemik ve eklem sağlığına katkıda bulunur. Aynı zamanda içeriğinde bulunan yüksek sindirilebilirlikli proteinler sayesinde sindirim sistemi sağlığını destekler. Dengeli lif karışımı, sağlıklı bir bağırsak geçişi sağlar ve dışkı kalitesinin iyileştirilmesine destek olur. ROYAL CANIN Pomeranian Adult, Pomeranian ırkı köpeklerin çene yapısına uygun boyutta, dokuda ve yoğunlukta tasarlanmış mama taneleri içerir.",,,,,,instock,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4765-2.jpg|https://sepetmama.com/wp-content/uploads/2025/04/IMG_4765.jpg,IMG_4765-2.jpg|IMG_4765.jpg,/home/merkur3/sepetmama.com/wp-content/uploads/2025/04/IMG_4765-2.jpg|/home/merkur3/sepetmama.com/wp-content/uploads/2025/04/IMG_4765.jpg,25408|25407,IMG_4765-2|IMG_4765,|,|,|,https://sepetmama.com/wp-content/uploads/2025/04/IMG_4765-2.jpg,ROYAL CANIN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yetişkin Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yetişkin köpek maması|küçük köpek maması|mini ırk köpek maması|mini köpek maması|minyatür köpek maması|pomeranian köpek maması|pomeranian maması|royal canin köpek ırk mamaları|royal canin köpek maması|royal canin küçük ırk köpek maması|tahıllı köpek maması|yetişkin köpek maması
25406,"Royal Canin Pomeranian Yetişkin Köpek Irk Maması 1,5 Kg","ROYAL CANIN Pomeranian Adult uyarlanmış mineral içeriği sayesinde köpeğinizin kemik ve eklem sağlığına katkıda bulunur. Aynı zamanda içeriğinde bulunan yüksek sindirilebilirlikli proteinler sayesinde sindirim sistemi sağlığını destekler. Dengeli lif karışımı, sağlıklı bir bağırsak geçişi sağlar ve dışkı kalitesinin iyileştirilmesine destek olur. ROYAL CANIN Pomeranian Adult, Pomeranian ırkı köpeklerin çene yapısına uygun boyutta, dokuda ve yoğunlukta tasarlanmış mama taneleri içerir.",,,,1990.0,1393.0,instock,,,,,,,,,,ROYAL CANIN,Kampanyalar|Köpek>Köpek Kuru Maması>Özel Irk Köpek Maması|Köpek>Köpek Kuru Maması>Yetişkin Köpek Maması,köpek maması|küçük ırk köpek maması|küçük ırk yetişkin köpek maması|küçük köpek maması|mini ırk köpek maması|mini köpek maması|minyatür köpek maması|pomeranian köpek maması|pomeranian maması|royal canin köpek ırk mamaları|royal canin köpek maması|royal canin küçük ırk köpek maması|tahıllı köpek maması|yetişkin köpek maması
